arquivo,conjunto
LA_E_2785121,treino
LA_E_2785196,treino
LA_E_2785364,treino
LA_E_2785418,validacao
LA_E_2785487,treino
LA_E_2785488,treino
LA_E_2785564,treino
LA_E_2785669,treino
LA_E_2785697,teste
LA_E_2785770,treino
LA_E_2785796,treino
LA_E_2785875,treino
LA_E_2785878,treino
LA_E_2786087,treino
LA_E_2786089,treino
LA_E_2786100,treino
LA_E_2786133,teste
LA_E_2786141,treino
LA_E_2786180,treino
LA_E_2786193,treino
LA_E_2786278,treino
LA_E_2786309,validacao
LA_E_2786503,treino
LA_E_2786516,treino
LA_E_2786539,teste
LA_E_2786566,treino
LA_E_2786629,treino
LA_E_2786728,treino
LA_E_2786766,treino
LA_E_2786888,treino
LA_E_2786895,treino
LA_E_2786935,treino
LA_E_2787140,treino
LA_E_2787152,treino
LA_E_2787175,teste
LA_E_2787340,teste
LA_E_2787405,treino
LA_E_2787447,validacao
LA_E_2787495,treino
LA_E_2787559,treino
LA_E_2787608,treino
LA_E_2787664,treino
LA_E_2787683,treino
LA_E_2787736,treino
LA_E_2787749,treino
LA_E_2787776,treino
LA_E_2787823,treino
LA_E_2787930,teste
LA_E_2788191,treino
LA_E_2788236,treino
LA_E_2788427,treino
LA_E_2788436,teste
LA_E_2788464,treino
LA_E_2788540,validacao
LA_E_2788544,treino
LA_E_2788612,treino
LA_E_2788625,validacao
LA_E_2788675,treino
LA_E_2788746,teste
LA_E_2788790,treino
LA_E_2788842,treino
LA_E_2788912,teste
LA_E_2788945,treino
LA_E_2789031,treino
LA_E_2789065,teste
LA_E_2789084,treino
LA_E_2789166,treino
LA_E_2789233,treino
LA_E_2789265,treino
LA_E_2789293,treino
LA_E_2789386,treino
LA_E_2789391,treino
LA_E_2789424,treino
LA_E_2789459,validacao
LA_E_2789566,teste
LA_E_2789574,teste
LA_E_2789608,treino
LA_E_2789752,treino
LA_E_2789768,validacao
LA_E_2789822,treino
LA_E_2789939,treino
LA_E_2789972,treino
LA_E_2789982,validacao
LA_E_2789996,validacao
LA_E_2790000,treino
LA_E_2790082,treino
LA_E_2790223,treino
LA_E_2790293,treino
LA_E_2790319,treino
LA_E_2790354,teste
LA_E_2790398,treino
LA_E_2790457,treino
LA_E_2790484,treino
LA_E_2790566,treino
LA_E_2790571,treino
LA_E_2790574,treino
LA_E_2790710,treino
LA_E_2790742,teste
LA_E_2790869,treino
LA_E_2790914,teste
LA_E_2790993,treino
LA_E_2791018,treino
LA_E_2791060,treino
LA_E_2791112,treino
LA_E_2791138,treino
LA_E_2791151,treino
LA_E_2791171,treino
LA_E_2791184,validacao
LA_E_2791185,treino
LA_E_2791202,treino
LA_E_2791223,treino
LA_E_2791260,validacao
LA_E_2791299,teste
LA_E_2791413,treino
LA_E_2791425,treino
LA_E_2791437,validacao
LA_E_2791491,treino
LA_E_2791501,treino
LA_E_2791509,treino
LA_E_2791511,treino
LA_E_2791537,treino
LA_E_2791596,treino
LA_E_2791607,treino
LA_E_2791686,treino
LA_E_2791722,treino
LA_E_2791759,treino
LA_E_2791902,validacao
LA_E_2791983,treino
LA_E_2792002,teste
LA_E_2792019,treino
LA_E_2792025,treino
LA_E_2792051,treino
LA_E_2792079,treino
LA_E_2792090,treino
LA_E_2792099,treino
LA_E_2792125,treino
LA_E_2792155,treino
LA_E_2792190,treino
LA_E_2792233,validacao
LA_E_2792242,teste
LA_E_2792286,treino
LA_E_2792287,treino
LA_E_2792361,teste
LA_E_2792381,validacao
LA_E_2792399,teste
LA_E_2792529,treino
LA_E_2792586,treino
LA_E_2792601,validacao
LA_E_2792619,validacao
LA_E_2792631,teste
LA_E_2792644,treino
LA_E_2792647,validacao
LA_E_2792657,treino
LA_E_2792676,treino
LA_E_2792769,treino
LA_E_2792828,treino
LA_E_2792851,treino
LA_E_2792877,treino
LA_E_2792936,treino
LA_E_2793017,teste
LA_E_2793053,validacao
LA_E_2793085,treino
LA_E_2793137,treino
LA_E_2793142,treino
LA_E_2793301,validacao
LA_E_2793316,treino
LA_E_2793334,teste
LA_E_2793414,treino
LA_E_2793560,treino
LA_E_2793590,treino
LA_E_2793630,treino
LA_E_2793653,treino
LA_E_2793665,treino
LA_E_2793678,treino
LA_E_2793700,treino
LA_E_2793805,treino
LA_E_2793836,treino
LA_E_2793869,validacao
LA_E_2793885,treino
LA_E_2793917,treino
LA_E_2794092,treino
LA_E_2794099,treino
LA_E_2794151,treino
LA_E_2794177,teste
LA_E_2794266,treino
LA_E_2794344,teste
LA_E_2794363,teste
LA_E_2794482,treino
LA_E_2794510,teste
LA_E_2794540,treino
LA_E_2794613,treino
LA_E_2794636,treino
LA_E_2794663,treino
LA_E_2794668,validacao
LA_E_2794693,treino
LA_E_2794706,treino
LA_E_2794748,teste
LA_E_2794896,treino
LA_E_2795024,treino
LA_E_2795220,treino
LA_E_2795307,treino
LA_E_2795331,teste
LA_E_2795334,treino
LA_E_2795363,teste
LA_E_2795425,treino
LA_E_2795428,treino
LA_E_2795431,validacao
LA_E_2795640,teste
LA_E_2795688,treino
LA_E_2795691,treino
LA_E_2795716,validacao
LA_E_2795729,treino
LA_E_2795818,treino
LA_E_2795954,treino
LA_E_2796178,teste
LA_E_2796262,validacao
LA_E_2796309,treino
LA_E_2796330,treino
LA_E_2796336,treino
LA_E_2796359,treino
LA_E_2796471,treino
LA_E_2796504,treino
LA_E_2796574,treino
LA_E_2796634,teste
LA_E_2796696,teste
LA_E_2796724,teste
LA_E_2796730,treino
LA_E_2796829,treino
LA_E_2796870,treino
LA_E_2796871,treino
LA_E_2796938,validacao
LA_E_2796969,treino
LA_E_2796979,treino
LA_E_2797006,treino
LA_E_2797035,treino
LA_E_2797116,teste
LA_E_2797121,treino
LA_E_2797204,treino
LA_E_2797290,validacao
LA_E_2797326,treino
LA_E_2797355,validacao
LA_E_2797365,validacao
LA_E_2797383,validacao
LA_E_2797416,validacao
LA_E_2797461,treino
LA_E_2797493,treino
LA_E_2797572,treino
LA_E_2797577,treino
LA_E_2797624,treino
LA_E_2797656,treino
LA_E_2797712,treino
LA_E_2797735,treino
LA_E_2797750,treino
LA_E_2797838,treino
LA_E_2797843,teste
LA_E_2797890,treino
LA_E_2797970,treino
LA_E_2797976,treino
LA_E_2798028,treino
LA_E_2798098,validacao
LA_E_2798265,treino
LA_E_2798324,teste
LA_E_2798412,treino
LA_E_2798456,treino
LA_E_2798527,treino
LA_E_2798542,treino
LA_E_2798623,validacao
LA_E_2798703,treino
LA_E_2798765,treino
LA_E_2798840,treino
LA_E_2798841,treino
LA_E_2798851,validacao
LA_E_2798866,treino
LA_E_2798883,treino
LA_E_2798933,treino
LA_E_2798948,teste
LA_E_2799023,treino
LA_E_2799041,treino
LA_E_2799061,treino
LA_E_2799110,teste
LA_E_2799127,validacao
LA_E_2799140,validacao
LA_E_2799207,treino
LA_E_2799223,validacao
LA_E_2799308,teste
LA_E_2799322,validacao
LA_E_2799428,treino
LA_E_2799553,treino
LA_E_2799651,treino
LA_E_2799705,treino
LA_E_2799777,treino
LA_E_2799848,treino
LA_E_2799879,treino
LA_E_2799910,treino
LA_E_2800025,treino
LA_E_2800054,treino
LA_E_2800057,treino
LA_E_2800201,treino
LA_E_2800246,treino
LA_E_2800278,treino
LA_E_2800282,treino
LA_E_2800363,treino
LA_E_2800397,treino
LA_E_2800416,treino
LA_E_2800437,treino
LA_E_2800455,teste
LA_E_2800507,treino
LA_E_2800532,treino
LA_E_2800588,validacao
LA_E_2800716,teste
LA_E_2800790,validacao
LA_E_2800802,treino
LA_E_2800867,treino
LA_E_2800994,treino
LA_E_2801002,treino
LA_E_2801049,validacao
LA_E_2801055,treino
LA_E_2801094,treino
LA_E_2801124,teste
LA_E_2801163,validacao
LA_E_2801180,teste
LA_E_2801203,treino
LA_E_2801217,validacao
LA_E_2801241,treino
LA_E_2801251,treino
LA_E_2801340,treino
LA_E_2801364,treino
LA_E_2801368,treino
LA_E_2801397,validacao
LA_E_2801482,treino
LA_E_2801509,teste
LA_E_2801597,treino
LA_E_2801621,teste
LA_E_2801632,treino
LA_E_2801633,treino
LA_E_2801656,validacao
LA_E_2801678,treino
LA_E_2801679,treino
LA_E_2801695,treino
LA_E_2801733,treino
LA_E_2801902,treino
LA_E_2801924,treino
LA_E_2801975,teste
LA_E_2802025,treino
LA_E_2802110,treino
LA_E_2802154,treino
LA_E_2802211,treino
LA_E_2802269,validacao
LA_E_2802319,treino
LA_E_2802393,treino
LA_E_2802403,treino
LA_E_2802448,treino
LA_E_2802524,treino
LA_E_2802697,treino
LA_E_2802745,treino
LA_E_2802767,validacao
LA_E_2802885,teste
LA_E_2802942,treino
LA_E_2802957,treino
LA_E_2803009,treino
LA_E_2803080,treino
LA_E_2803134,treino
LA_E_2803259,validacao
LA_E_2803358,treino
LA_E_2803386,teste
LA_E_2803410,teste
LA_E_2803435,validacao
LA_E_2803448,treino
LA_E_2803583,validacao
LA_E_2803613,treino
LA_E_2803671,treino
LA_E_2803740,treino
LA_E_2803757,treino
LA_E_2803766,teste
LA_E_2803806,treino
LA_E_2803814,teste
LA_E_2803844,treino
LA_E_2803864,validacao
LA_E_2803896,treino
LA_E_2803954,teste
LA_E_2803981,treino
LA_E_2804027,teste
LA_E_2804102,treino
LA_E_2804120,treino
LA_E_2804144,teste
LA_E_2804168,teste
LA_E_2804252,treino
LA_E_2804258,treino
LA_E_2804295,treino
LA_E_2804314,teste
LA_E_2804442,validacao
LA_E_2804483,teste
LA_E_2804672,treino
LA_E_2804694,treino
LA_E_2804698,treino
LA_E_2804867,validacao
LA_E_2804891,treino
LA_E_2804921,teste
LA_E_2804922,treino
LA_E_2804960,treino
LA_E_2805025,treino
LA_E_2805235,treino
LA_E_2805257,teste
LA_E_2805261,treino
LA_E_2805382,treino
LA_E_2805419,treino
LA_E_2805470,treino
LA_E_2805522,treino
LA_E_2805577,treino
LA_E_2805590,treino
LA_E_2805594,validacao
LA_E_2805596,treino
LA_E_2805646,validacao
LA_E_2805692,treino
LA_E_2805760,treino
LA_E_2805781,treino
LA_E_2805786,treino
LA_E_2805815,validacao
LA_E_2805858,teste
LA_E_2805890,treino
LA_E_2805954,teste
LA_E_2806036,treino
LA_E_2806037,validacao
LA_E_2806070,teste
LA_E_2806071,treino
LA_E_2806089,teste
LA_E_2806217,treino
LA_E_2806292,validacao
LA_E_2806361,treino
LA_E_2806398,teste
LA_E_2806400,treino
LA_E_2806473,treino
LA_E_2806512,validacao
LA_E_2806572,validacao
LA_E_2806579,teste
LA_E_2806624,treino
LA_E_2806776,teste
LA_E_2806808,validacao
LA_E_2806879,treino
LA_E_2806901,treino
LA_E_2806967,teste
LA_E_2806986,treino
LA_E_2807018,validacao
LA_E_2807026,treino
LA_E_2807057,treino
LA_E_2807075,validacao
LA_E_2807125,treino
LA_E_2807153,teste
LA_E_2807177,treino
LA_E_2807272,treino
LA_E_2807337,validacao
LA_E_2807378,treino
LA_E_2807413,validacao
LA_E_2807565,treino
LA_E_2807583,validacao
LA_E_2807753,treino
LA_E_2807784,treino
LA_E_2807835,treino
LA_E_2807847,treino
LA_E_2807892,treino
LA_E_2807916,treino
LA_E_2807971,teste
LA_E_2807984,treino
LA_E_2808064,treino
LA_E_2808147,treino
LA_E_2808212,treino
LA_E_2808260,teste
LA_E_2808287,validacao
LA_E_2808376,treino
LA_E_2808435,treino
LA_E_2808437,treino
LA_E_2808474,teste
LA_E_2808512,treino
LA_E_2808542,treino
LA_E_2808690,treino
LA_E_2808842,treino
LA_E_2808892,teste
LA_E_2808914,treino
LA_E_2808961,treino
LA_E_2809002,treino
LA_E_2809013,teste
LA_E_2809037,treino
LA_E_2809088,treino
LA_E_2809106,treino
LA_E_2809304,treino
LA_E_2809391,treino
LA_E_2809480,treino
LA_E_2809515,treino
LA_E_2809545,validacao
LA_E_2809546,treino
LA_E_2809579,treino
LA_E_2809652,treino
LA_E_2809827,treino
LA_E_2809847,validacao
LA_E_2809880,teste
LA_E_2809902,treino
LA_E_2809909,treino
LA_E_2810012,treino
LA_E_2810013,treino
LA_E_2810047,treino
LA_E_2810056,treino
LA_E_2810078,treino
LA_E_2810165,treino
LA_E_2810233,teste
LA_E_2810241,treino
LA_E_2810272,treino
LA_E_2810302,treino
LA_E_2810365,teste
LA_E_2810466,treino
LA_E_2810480,treino
LA_E_2810485,treino
LA_E_2810598,treino
LA_E_2810619,treino
LA_E_2810628,treino
LA_E_2810687,teste
LA_E_2810706,treino
LA_E_2810709,treino
LA_E_2810803,treino
LA_E_2810843,treino
LA_E_2810853,teste
LA_E_2810862,treino
LA_E_2810927,treino
LA_E_2810935,treino
LA_E_2810957,treino
LA_E_2810958,teste
LA_E_2811015,treino
LA_E_2811036,validacao
LA_E_2811123,treino
LA_E_2811126,treino
LA_E_2811130,treino
LA_E_2811134,teste
LA_E_2811250,treino
LA_E_2811290,teste
LA_E_2811314,teste
LA_E_2811334,teste
LA_E_2811365,treino
LA_E_2811444,teste
LA_E_2811463,validacao
LA_E_2811509,treino
LA_E_2811512,treino
LA_E_2811574,treino
LA_E_2811721,treino
LA_E_2811758,treino
LA_E_2811777,treino
LA_E_2811820,treino
LA_E_2811821,teste
LA_E_2811833,validacao
LA_E_2811889,teste
LA_E_2812015,treino
LA_E_2812055,treino
LA_E_2812071,treino
LA_E_2812143,treino
LA_E_2812186,treino
LA_E_2812392,treino
LA_E_2812395,treino
LA_E_2812511,validacao
LA_E_2812523,teste
LA_E_2812566,teste
LA_E_2812576,treino
LA_E_2812581,treino
LA_E_2812635,treino
LA_E_2812638,validacao
LA_E_2812783,teste
LA_E_2812793,validacao
LA_E_2812899,treino
LA_E_2812918,treino
LA_E_2812939,treino
LA_E_2812987,treino
LA_E_2812996,treino
LA_E_2813038,treino
LA_E_2813114,treino
LA_E_2813120,treino
LA_E_2813158,treino
LA_E_2813188,teste
LA_E_2813217,treino
LA_E_2813277,teste
LA_E_2813365,treino
LA_E_2813401,treino
LA_E_2813449,treino
LA_E_2813464,validacao
LA_E_2813475,validacao
LA_E_2813477,treino
LA_E_2813489,teste
LA_E_2813548,treino
LA_E_2813589,validacao
LA_E_2813687,treino
LA_E_2813837,treino
LA_E_2813838,treino
LA_E_2813845,treino
LA_E_2813892,treino
LA_E_2813903,validacao
LA_E_2814046,treino
LA_E_2814118,treino
LA_E_2814182,treino
LA_E_2814206,treino
LA_E_2814225,validacao
LA_E_2814240,treino
LA_E_2814328,treino
LA_E_2814381,treino
LA_E_2814420,treino
LA_E_2814426,treino
LA_E_2814453,treino
LA_E_2814573,validacao
LA_E_2814574,treino
LA_E_2814582,treino
LA_E_2814642,treino
LA_E_2814720,validacao
LA_E_2814745,treino
LA_E_2814776,treino
LA_E_2814809,treino
LA_E_2814832,treino
LA_E_2814863,treino
LA_E_2814938,treino
LA_E_2814953,treino
LA_E_2814957,treino
LA_E_2814962,teste
LA_E_2814994,teste
LA_E_2815005,treino
LA_E_2815065,validacao
LA_E_2815086,validacao
LA_E_2815141,teste
LA_E_2815163,treino
LA_E_2815186,treino
LA_E_2815275,treino
LA_E_2815289,treino
LA_E_2815365,treino
LA_E_2815498,treino
LA_E_2815542,treino
LA_E_2815553,treino
LA_E_2815570,treino
LA_E_2815660,validacao
LA_E_2815675,treino
LA_E_2815687,treino
LA_E_2815770,treino
LA_E_2815806,treino
LA_E_2815855,treino
LA_E_2815912,treino
LA_E_2815949,treino
LA_E_2815998,treino
LA_E_2816099,treino
LA_E_2816117,treino
LA_E_2816121,treino
LA_E_2816136,treino
LA_E_2816144,teste
LA_E_2816306,treino
LA_E_2816341,teste
LA_E_2816372,treino
LA_E_2816423,treino
LA_E_2816431,treino
LA_E_2816456,validacao
LA_E_2816466,treino
LA_E_2816473,validacao
LA_E_2816501,teste
LA_E_2816515,teste
LA_E_2816516,validacao
LA_E_2816536,treino
LA_E_2816571,validacao
LA_E_2816587,treino
LA_E_2816662,treino
LA_E_2816687,validacao
LA_E_2816832,treino
LA_E_2816882,treino
LA_E_2816906,treino
LA_E_2816947,treino
LA_E_2817010,treino
LA_E_2817023,validacao
LA_E_2817034,treino
LA_E_2817039,treino
LA_E_2817097,treino
LA_E_2817122,treino
LA_E_2817196,teste
LA_E_2817202,treino
LA_E_2817237,teste
LA_E_2817281,treino
LA_E_2817302,validacao
LA_E_2817318,treino
LA_E_2817411,treino
LA_E_2817510,validacao
LA_E_2817544,treino
LA_E_2817616,treino
LA_E_2817647,treino
LA_E_2817734,treino
LA_E_2817748,teste
LA_E_2817790,treino
LA_E_2817803,teste
LA_E_2817891,treino
LA_E_2817908,treino
LA_E_2817921,teste
LA_E_2817924,treino
LA_E_2817925,validacao
LA_E_2817935,treino
LA_E_2817998,validacao
LA_E_2818020,teste
LA_E_2818070,treino
LA_E_2818079,treino
LA_E_2818096,teste
LA_E_2818169,validacao
LA_E_2818234,treino
LA_E_2818284,treino
LA_E_2818298,validacao
LA_E_2818306,treino
LA_E_2818465,validacao
LA_E_2818488,treino
LA_E_2818539,validacao
LA_E_2818573,treino
LA_E_2818600,treino
LA_E_2818664,treino
LA_E_2818709,treino
LA_E_2818713,treino
LA_E_2818748,treino
LA_E_2818761,treino
LA_E_2818854,treino
LA_E_2818861,treino
LA_E_2818863,treino
LA_E_2818914,treino
LA_E_2818936,treino
LA_E_2818977,treino
LA_E_2819020,treino
LA_E_2819041,treino
LA_E_2819068,teste
LA_E_2819075,treino
LA_E_2819091,validacao
LA_E_2819094,treino
LA_E_2819124,treino
LA_E_2819127,treino
LA_E_2819173,treino
LA_E_2819265,treino
LA_E_2819318,validacao
LA_E_2819393,treino
LA_E_2819401,treino
LA_E_2819433,treino
LA_E_2819555,treino
LA_E_2819577,validacao
LA_E_2819680,treino
LA_E_2819688,treino
LA_E_2819740,treino
LA_E_2819854,treino
LA_E_2819914,teste
LA_E_2820020,treino
LA_E_2820062,treino
LA_E_2820068,treino
LA_E_2820109,treino
LA_E_2820135,validacao
LA_E_2820156,treino
LA_E_2820169,treino
LA_E_2820202,treino
LA_E_2820299,treino
LA_E_2820315,treino
LA_E_2820330,validacao
LA_E_2820349,treino
LA_E_2820503,treino
LA_E_2820517,teste
LA_E_2820529,teste
LA_E_2820555,treino
LA_E_2820570,treino
LA_E_2820691,treino
LA_E_2820793,teste
LA_E_2820866,treino
LA_E_2820884,teste
LA_E_2820976,teste
LA_E_2821056,treino
LA_E_2821065,treino
LA_E_2821068,teste
LA_E_2821181,teste
LA_E_2821207,treino
LA_E_2821222,treino
LA_E_2821304,treino
LA_E_2821329,treino
LA_E_2821395,treino
LA_E_2821498,treino
LA_E_2821502,validacao
LA_E_2821547,teste
LA_E_2821556,treino
LA_E_2821625,teste
LA_E_2821712,treino
LA_E_2821715,treino
LA_E_2821761,treino
LA_E_2821824,treino
LA_E_2821916,validacao
LA_E_2822056,treino
LA_E_2822058,treino
LA_E_2822086,treino
LA_E_2822196,treino
LA_E_2822204,treino
LA_E_2822225,teste
LA_E_2822233,teste
LA_E_2822291,teste
LA_E_2822414,treino
LA_E_2822592,teste
LA_E_2822629,treino
LA_E_2822644,treino
LA_E_2822665,treino
LA_E_2822777,validacao
LA_E_2822867,treino
LA_E_2822875,treino
LA_E_2822917,teste
LA_E_2822933,treino
LA_E_2822998,validacao
LA_E_2823013,validacao
LA_E_2823042,treino
LA_E_2823117,treino
LA_E_2823128,treino
LA_E_2823138,treino
LA_E_2823146,treino
LA_E_2823181,validacao
LA_E_2823246,treino
LA_E_2823343,treino
LA_E_2823474,teste
LA_E_2823579,treino
LA_E_2823609,treino
LA_E_2823797,treino
LA_E_2823812,treino
LA_E_2823819,teste
LA_E_2823850,validacao
LA_E_2823920,treino
LA_E_2824047,teste
LA_E_2824073,treino
LA_E_2824100,treino
LA_E_2824139,treino
LA_E_2824202,validacao
LA_E_2824227,validacao
LA_E_2824237,treino
LA_E_2824283,treino
LA_E_2824292,teste
LA_E_2824357,treino
LA_E_2824380,treino
LA_E_2824593,teste
LA_E_2824873,treino
LA_E_2824976,teste
LA_E_2825016,treino
LA_E_2825102,treino
LA_E_2825203,treino
LA_E_2825395,treino
LA_E_2825482,treino
LA_E_2825518,treino
LA_E_2825666,treino
LA_E_2825676,treino
LA_E_2825747,treino
LA_E_2825750,treino
LA_E_2825754,treino
LA_E_2825772,validacao
LA_E_2825791,treino
LA_E_2825833,validacao
LA_E_2825923,treino
LA_E_2825925,treino
LA_E_2826043,validacao
LA_E_2826098,treino
LA_E_2826176,treino
LA_E_2826268,treino
LA_E_2826353,treino
LA_E_2826366,treino
LA_E_2826370,treino
LA_E_2826407,treino
LA_E_2826426,treino
LA_E_2826448,treino
LA_E_2826466,treino
LA_E_2826481,treino
LA_E_2826485,treino
LA_E_2826495,treino
LA_E_2826570,treino
LA_E_2826575,treino
LA_E_2826593,validacao
LA_E_2826646,treino
LA_E_2826699,treino
LA_E_2826735,teste
LA_E_2826814,treino
LA_E_2826862,treino
LA_E_2826914,treino
LA_E_2826941,treino
LA_E_2827358,treino
LA_E_2827362,treino
LA_E_2827382,treino
LA_E_2827396,treino
LA_E_2827625,treino
LA_E_2827630,treino
LA_E_2827642,treino
LA_E_2827654,treino
LA_E_2827657,treino
LA_E_2827730,treino
LA_E_2827746,treino
LA_E_2827966,treino
LA_E_2827976,treino
LA_E_2827985,treino
LA_E_2828000,treino
LA_E_2828020,treino
LA_E_2828070,validacao
LA_E_2828078,treino
LA_E_2828118,teste
LA_E_2828143,treino
LA_E_2828160,treino
LA_E_2828169,treino
LA_E_2828252,treino
LA_E_2828290,treino
LA_E_2828292,teste
LA_E_2828324,teste
LA_E_2828397,validacao
LA_E_2828409,treino
LA_E_2828513,validacao
LA_E_2828524,treino
LA_E_2828535,teste
LA_E_2828578,treino
LA_E_2828582,treino
LA_E_2828651,treino
LA_E_2828699,treino
LA_E_2828705,treino
LA_E_2828736,teste
LA_E_2828742,treino
LA_E_2828822,teste
LA_E_2828823,treino
LA_E_2828853,treino
LA_E_2828856,treino
LA_E_2828862,treino
LA_E_2828881,treino
LA_E_2828882,teste
LA_E_2828911,validacao
LA_E_2828977,treino
LA_E_2829001,validacao
LA_E_2829060,treino
LA_E_2829067,treino
LA_E_2829081,treino
LA_E_2829132,teste
LA_E_2829222,treino
LA_E_2829229,treino
LA_E_2829245,teste
LA_E_2829277,treino
LA_E_2829353,teste
LA_E_2829447,treino
LA_E_2829452,treino
LA_E_2829463,treino
LA_E_2829467,validacao
LA_E_2829520,treino
LA_E_2829535,treino
LA_E_2829545,treino
LA_E_2829567,treino
LA_E_2829588,treino
LA_E_2829685,treino
LA_E_2829740,treino
LA_E_2829817,treino
LA_E_2829851,treino
LA_E_2829917,treino
LA_E_2829954,treino
LA_E_2829964,treino
LA_E_2829974,teste
LA_E_2829979,treino
LA_E_2830037,treino
LA_E_2830090,treino
LA_E_2830096,validacao
LA_E_2830115,treino
LA_E_2830130,treino
LA_E_2830182,teste
LA_E_2830183,treino
LA_E_2830241,treino
LA_E_2830243,treino
LA_E_2830280,treino
LA_E_2830312,treino
LA_E_2830329,validacao
LA_E_2830337,treino
LA_E_2830361,treino
LA_E_2830408,treino
LA_E_2830613,treino
LA_E_2830653,treino
LA_E_2830692,treino
LA_E_2830694,validacao
LA_E_2830726,treino
LA_E_2830766,treino
LA_E_2830791,treino
LA_E_2830802,validacao
LA_E_2830821,teste
LA_E_2830858,treino
LA_E_2830946,treino
LA_E_2830982,treino
LA_E_2831010,treino
LA_E_2831185,treino
LA_E_2831189,treino
LA_E_2831192,treino
LA_E_2831238,treino
LA_E_2831288,treino
LA_E_2831298,treino
LA_E_2831323,validacao
LA_E_2831368,treino
LA_E_2831384,treino
LA_E_2831699,treino
LA_E_2831723,treino
LA_E_2831754,treino
LA_E_2831769,treino
LA_E_2831859,treino
LA_E_2831864,treino
LA_E_2831870,teste
LA_E_2831890,treino
LA_E_2831960,teste
LA_E_2832023,treino
LA_E_2832067,teste
LA_E_2832137,validacao
LA_E_2832163,treino
LA_E_2832207,treino
LA_E_2832227,teste
LA_E_2832236,treino
LA_E_2832272,treino
LA_E_2832283,treino
LA_E_2832309,treino
LA_E_2832404,treino
LA_E_2832449,treino
LA_E_2832514,treino
LA_E_2832522,treino
LA_E_2832591,treino
LA_E_2832697,treino
LA_E_2832762,treino
LA_E_2832831,validacao
LA_E_2832922,validacao
LA_E_2832949,treino
LA_E_2833163,treino
LA_E_2833167,validacao
LA_E_2833344,validacao
LA_E_2833361,treino
LA_E_2833475,treino
LA_E_2833580,validacao
LA_E_2833591,treino
LA_E_2833644,validacao
LA_E_2833840,validacao
LA_E_2833917,treino
LA_E_2834008,treino
LA_E_2834052,treino
LA_E_2834058,treino
LA_E_2834080,validacao
LA_E_2834125,validacao
LA_E_2834190,teste
LA_E_2834232,treino
LA_E_2834422,treino
LA_E_2834429,validacao
LA_E_2834470,treino
LA_E_2834491,treino
LA_E_2834544,treino
LA_E_2834670,treino
LA_E_2834672,treino
LA_E_2834736,treino
LA_E_2834753,validacao
LA_E_2834759,treino
LA_E_2834782,teste
LA_E_2834783,treino
LA_E_2834808,treino
LA_E_2834810,teste
LA_E_2834811,treino
LA_E_2834870,treino
LA_E_2834965,treino
LA_E_2835063,treino
LA_E_2835083,treino
LA_E_2835099,treino
LA_E_2835160,treino
LA_E_2835238,treino
LA_E_2835272,treino
LA_E_2835432,treino
LA_E_2835457,treino
LA_E_2835459,validacao
LA_E_2835559,teste
LA_E_2835578,treino
LA_E_2835699,treino
LA_E_2835759,treino
LA_E_2835802,treino
LA_E_2835823,treino
LA_E_2835911,treino
LA_E_2835914,teste
LA_E_2835936,validacao
LA_E_2835951,treino
LA_E_2836062,treino
LA_E_2836073,validacao
LA_E_2836100,treino
LA_E_2836111,treino
